path,tile,wsi,x,y,label
data/grid_tiles/7817_8509/gridtile_752_level0_3072-0-3584-512.png,gridtile_752_level0_3072-0-3584-512.png,7817_8509,3072,0,dummy
data/grid_tiles/7817_8509/gridtile_750_level0_2560-63488-3072-64000.png,gridtile_750_level0_2560-63488-3072-64000.png,7817_8509,2560,63488,dummy
data/grid_tiles/7817_8509/gridtile_5842_level0_29184-19456-29696-19968.png,gridtile_5842_level0_29184-19456-29696-19968.png,7817_8509,29184,19456,dummy
data/grid_tiles/7817_8509/gridtile_7010_level0_34816-60928-35328-61440.png,gridtile_7010_level0_34816-60928-35328-61440.png,7817_8509,34816,60928,dummy
data/grid_tiles/7817_8509/gridtile_559_level0_2048-29184-2560-29696.png,gridtile_559_level0_2048-29184-2560-29696.png,7817_8509,2048,29184,dummy
data/grid_tiles/7817_8509/gridtile_9052_level0_46592-47104-47104-47616.png,gridtile_9052_level0_46592-47104-47104-47616.png,7817_8509,46592,47104,dummy
data/grid_tiles/7817_8509/gridtile_293_level0_1024-20992-1536-21504.png,gridtile_293_level0_1024-20992-1536-21504.png,7817_8509,1024,20992,dummy
data/grid_tiles/7817_8509/gridtile_12322_level0_67584-6656-68096-7168.png,gridtile_12322_level0_67584-6656-68096-7168.png,7817_8509,67584,6656,dummy
data/grid_tiles/7817_8509/gridtile_12367_level0_67584-41472-68096-41984.png,gridtile_12367_level0_67584-41472-68096-41984.png,7817_8509,67584,41472,dummy
data/grid_tiles/7817_8509/gridtile_4158_level0_20480-8192-20992-8704.png,gridtile_4158_level0_20480-8192-20992-8704.png,7817_8509,20480,8192,dummy
data/grid_tiles/7817_8509/gridtile_11876_level0_64512-7680-65024-8192.png,gridtile_11876_level0_64512-7680-65024-8192.png,7817_8509,64512,7680,dummy
data/grid_tiles/7817_8509/gridtile_1050_level0_4096-27648-4608-28160.png,gridtile_1050_level0_4096-27648-4608-28160.png,7817_8509,4096,27648,dummy
data/grid_tiles/7817_8509/gridtile_10398_level0_54784-37376-55296-37888.png,gridtile_10398_level0_54784-37376-55296-37888.png,7817_8509,54784,37376,dummy
data/grid_tiles/7817_8509/gridtile_13000_level0_71168-62464-71680-62976.png,gridtile_13000_level0_71168-62464-71680-62976.png,7817_8509,71168,62464,dummy
data/grid_tiles/7817_8509/gridtile_305_level0_1024-27136-1536-27648.png,gridtile_305_level0_1024-27136-1536-27648.png,7817_8509,1024,27136,dummy
data/grid_tiles/7817_8509/gridtile_7236_level0_35840-64000-36352-64512.png,gridtile_7236_level0_35840-64000-36352-64512.png,7817_8509,35840,64000,dummy
data/grid_tiles/7817_8509/gridtile_4053_level0_19968-4608-20480-5120.png,gridtile_4053_level0_19968-4608-20480-5120.png,7817_8509,19968,4608,dummy
data/grid_tiles/7817_8509/gridtile_9379_level0_48640-32768-49152-33280.png,gridtile_9379_level0_48640-32768-49152-33280.png,7817_8509,48640,32768,dummy
data/grid_tiles/7817_8509/gridtile_2227_level0_9216-64000-9728-64512.png,gridtile_2227_level0_9216-64000-9728-64512.png,7817_8509,9216,64000,dummy
data/grid_tiles/7817_8509/gridtile_1185_level0_4608-35840-5120-36352.png,gridtile_1185_level0_4608-35840-5120-36352.png,7817_8509,4608,35840,dummy
data/grid_tiles/7817_8509/gridtile_12910_level0_70656-57344-71168-57856.png,gridtile_12910_level0_70656-57344-71168-57856.png,7817_8509,70656,57344,dummy
data/grid_tiles/7817_8509/gridtile_3009_level0_13824-29696-14336-30208.png,gridtile_3009_level0_13824-29696-14336-30208.png,7817_8509,13824,29696,dummy
data/grid_tiles/7817_8509/gridtile_1428_level0_5632-48128-6144-48640.png,gridtile_1428_level0_5632-48128-6144-48640.png,7817_8509,5632,48128,dummy
data/grid_tiles/7817_8509/gridtile_9669_level0_50688-2048-51200-2560.png,gridtile_9669_level0_50688-2048-51200-2560.png,7817_8509,50688,2048,dummy
data/grid_tiles/7817_8509/gridtile_2508_level0_10752-59392-11264-59904.png,gridtile_2508_level0_10752-59392-11264-59904.png,7817_8509,10752,59392,dummy
data/grid_tiles/7817_8509/gridtile_8083_level0_40960-512-41472-1024.png,gridtile_8083_level0_40960-512-41472-1024.png,7817_8509,40960,512,dummy
data/grid_tiles/7817_8509/gridtile_9567_level0_49664-45568-50176-46080.png,gridtile_9567_level0_49664-45568-50176-46080.png,7817_8509,49664,45568,dummy
data/grid_tiles/7817_8509/gridtile_5032_level0_25088-10752-25600-11264.png,gridtile_5032_level0_25088-10752-25600-11264.png,7817_8509,25088,10752,dummy
data/grid_tiles/7817_8509/gridtile_2040_level0_8704-10240-9216-10752.png,gridtile_2040_level0_8704-10240-9216-10752.png,7817_8509,8704,10240,dummy
data/grid_tiles/7817_8509/gridtile_5902_level0_29696-1024-30208-1536.png,gridtile_5902_level0_29696-1024-30208-1536.png,7817_8509,29696,1024,dummy
data/grid_tiles/7817_8509/gridtile_1632_level0_6656-32768-7168-33280.png,gridtile_1632_level0_6656-32768-7168-33280.png,7817_8509,6656,32768,dummy
data/grid_tiles/7817_8509/gridtile_6622_level0_33280-3072-33792-3584.png,gridtile_6622_level0_33280-3072-33792-3584.png,7817_8509,33280,3072,dummy
data/grid_tiles/7817_8509/gridtile_9076_level0_47104-1536-47616-2048.png,gridtile_9076_level0_47104-1536-47616-2048.png,7817_8509,47104,1536,dummy
data/grid_tiles/7817_8509/gridtile_5468_level0_27136-47616-27648-48128.png,gridtile_5468_level0_27136-47616-27648-48128.png,7817_8509,27136,47616,dummy
data/grid_tiles/7817_8509/gridtile_13139_level0_72192-18432-72704-18944.png,gridtile_13139_level0_72192-18432-72704-18944.png,7817_8509,72192,18432,dummy
data/grid_tiles/7817_8509/gridtile_2627_level0_11776-7680-12288-8192.png,gridtile_2627_level0_11776-7680-12288-8192.png,7817_8509,11776,7680,dummy
data/grid_tiles/7817_8509/gridtile_4511_level0_22528-512-23040-1024.png,gridtile_4511_level0_22528-512-23040-1024.png,7817_8509,22528,512,dummy
data/grid_tiles/7817_8509/gridtile_2039_level0_8704-9728-9216-10240.png,gridtile_2039_level0_8704-9728-9216-10240.png,7817_8509,8704,9728,dummy
data/grid_tiles/7817_8509/gridtile_12314_level0_67584-2560-68096-3072.png,gridtile_12314_level0_67584-2560-68096-3072.png,7817_8509,67584,2560,dummy
data/grid_tiles/7817_8509/gridtile_6926_level0_34816-4608-35328-5120.png,gridtile_6926_level0_34816-4608-35328-5120.png,7817_8509,34816,4608,dummy
data/grid_tiles/7817_8509/gridtile_7505_level0_37376-43520-37888-44032.png,gridtile_7505_level0_37376-43520-37888-44032.png,7817_8509,37376,43520,dummy
data/grid_tiles/7817_8509/gridtile_9662_level0_50176-60416-50688-60928.png,gridtile_9662_level0_50176-60416-50688-60928.png,7817_8509,50176,60416,dummy
data/grid_tiles/7817_8509/gridtile_666_level0_2560-19456-3072-19968.png,gridtile_666_level0_2560-19456-3072-19968.png,7817_8509,2560,19456,dummy
data/grid_tiles/7817_8509/gridtile_5848_level0_29184-22528-29696-23040.png,gridtile_5848_level0_29184-22528-29696-23040.png,7817_8509,29184,22528,dummy
data/grid_tiles/7817_8509/gridtile_8449_level0_43008-47616-43520-48128.png,gridtile_8449_level0_43008-47616-43520-48128.png,7817_8509,43008,47616,dummy
data/grid_tiles/7817_8509/gridtile_12533_level0_68608-15360-69120-15872.png,gridtile_12533_level0_68608-15360-69120-15872.png,7817_8509,68608,15360,dummy
data/grid_tiles/7817_8509/gridtile_3221_level0_15360-2560-15872-3072.png,gridtile_3221_level0_15360-2560-15872-3072.png,7817_8509,15360,2560,dummy
data/grid_tiles/7817_8509/gridtile_9599_level0_50176-4096-50688-4608.png,gridtile_9599_level0_50176-4096-50688-4608.png,7817_8509,50176,4096,dummy
data/grid_tiles/7817_8509/gridtile_11965_level0_65024-9728-65536-10240.png,gridtile_11965_level0_65024-9728-65536-10240.png,7817_8509,65024,9728,dummy
data/grid_tiles/7817_8509/gridtile_9523_level0_49664-4096-50176-4608.png,gridtile_9523_level0_49664-4096-50176-4608.png,7817_8509,49664,4096,dummy
data/grid_tiles/7817_8509/gridtile_13208_level0_72192-62464-72704-62976.png,gridtile_13208_level0_72192-62464-72704-62976.png,7817_8509,72192,62464,dummy
data/grid_tiles/7817_8509/gridtile_11544_level0_62464-1024-62976-1536.png,gridtile_11544_level0_62464-1024-62976-1536.png,7817_8509,62464,1024,dummy
data/grid_tiles/7817_8509/gridtile_9440_level0_49152-3584-49664-4096.png,gridtile_9440_level0_49152-3584-49664-4096.png,7817_8509,49152,3584,dummy
data/grid_tiles/7817_8509/gridtile_685_level0_2560-29184-3072-29696.png,gridtile_685_level0_2560-29184-3072-29696.png,7817_8509,2560,29184,dummy
data/grid_tiles/7817_8509/gridtile_6812_level0_33792-59904-34304-60416.png,gridtile_6812_level0_33792-59904-34304-60416.png,7817_8509,33792,59904,dummy
data/grid_tiles/7817_8509/gridtile_4136_level0_19968-61440-20480-61952.png,gridtile_4136_level0_19968-61440-20480-61952.png,7817_8509,19968,61440,dummy
data/grid_tiles/7817_8509/gridtile_9025_level0_46592-28160-47104-28672.png,gridtile_9025_level0_46592-28160-47104-28672.png,7817_8509,46592,28160,dummy
data/grid_tiles/7817_8509/gridtile_3460_level0_16384-28160-16896-28672.png,gridtile_3460_level0_16384-28160-16896-28672.png,7817_8509,16384,28160,dummy
data/grid_tiles/7817_8509/gridtile_2733_level0_12288-16896-12800-17408.png,gridtile_2733_level0_12288-16896-12800-17408.png,7817_8509,12288,16896,dummy
data/grid_tiles/7817_8509/gridtile_6005_level0_30208-6656-30720-7168.png,gridtile_6005_level0_30208-6656-30720-7168.png,7817_8509,30208,6656,dummy
data/grid_tiles/7817_8509/gridtile_11979_level0_65024-24576-65536-25088.png,gridtile_11979_level0_65024-24576-65536-25088.png,7817_8509,65024,24576,dummy
data/grid_tiles/7817_8509/gridtile_5435_level0_27136-16896-27648-17408.png,gridtile_5435_level0_27136-16896-27648-17408.png,7817_8509,27136,16896,dummy
data/grid_tiles/7817_8509/gridtile_12491_level0_68096-55296-68608-55808.png,gridtile_12491_level0_68096-55296-68608-55808.png,7817_8509,68096,55296,dummy
data/grid_tiles/7817_8509/gridtile_7240_level0_36352-1536-36864-2048.png,gridtile_7240_level0_36352-1536-36864-2048.png,7817_8509,36352,1536,dummy
data/grid_tiles/7817_8509/gridtile_7619_level0_38400-3584-38912-4096.png,gridtile_7619_level0_38400-3584-38912-4096.png,7817_8509,38400,3584,dummy
data/grid_tiles/7817_8509/gridtile_5238_level0_26112-14848-26624-15360.png,gridtile_5238_level0_26112-14848-26624-15360.png,7817_8509,26112,14848,dummy
data/grid_tiles/7817_8509/gridtile_11537_level0_61952-59392-62464-59904.png,gridtile_11537_level0_61952-59392-62464-59904.png,7817_8509,61952,59392,dummy
data/grid_tiles/7817_8509/gridtile_6516_level0_32768-3584-33280-4096.png,gridtile_6516_level0_32768-3584-33280-4096.png,7817_8509,32768,3584,dummy
data/grid_tiles/7817_8509/gridtile_13257_level0_72704-27648-73216-28160.png,gridtile_13257_level0_72704-27648-73216-28160.png,7817_8509,72704,27648,dummy
data/grid_tiles/7817_8509/gridtile_874_level0_3072-63488-3584-64000.png,gridtile_874_level0_3072-63488-3584-64000.png,7817_8509,3072,63488,dummy
data/grid_tiles/7817_8509/gridtile_9640_level0_50176-40448-50688-40960.png,gridtile_9640_level0_50176-40448-50688-40960.png,7817_8509,50176,40448,dummy
data/grid_tiles/7817_8509/gridtile_4247_level0_20992-6656-21504-7168.png,gridtile_4247_level0_20992-6656-21504-7168.png,7817_8509,20992,6656,dummy
data/grid_tiles/7817_8509/gridtile_5208_level0_25600-64000-26112-64512.png,gridtile_5208_level0_25600-64000-26112-64512.png,7817_8509,25600,64000,dummy
data/grid_tiles/7817_8509/gridtile_12473_level0_68096-45568-68608-46080.png,gridtile_12473_level0_68096-45568-68608-46080.png,7817_8509,68096,45568,dummy
data/grid_tiles/7817_8509/gridtile_3268_level0_15360-26624-15872-27136.png,gridtile_3268_level0_15360-26624-15872-27136.png,7817_8509,15360,26624,dummy
data/grid_tiles/7817_8509/gridtile_13051_level0_71680-31744-72192-32256.png,gridtile_13051_level0_71680-31744-72192-32256.png,7817_8509,71680,31744,dummy
data/grid_tiles/7817_8509/gridtile_5584_level0_27648-53760-28160-54272.png,gridtile_5584_level0_27648-53760-28160-54272.png,7817_8509,27648,53760,dummy
data/grid_tiles/7817_8509/gridtile_1715_level0_7168-16384-7680-16896.png,gridtile_1715_level0_7168-16384-7680-16896.png,7817_8509,7168,16384,dummy
data/grid_tiles/7817_8509/gridtile_10075_level0_52736-35840-53248-36352.png,gridtile_10075_level0_52736-35840-53248-36352.png,7817_8509,52736,35840,dummy
data/grid_tiles/7817_8509/gridtile_4532_level0_22528-11264-23040-11776.png,gridtile_4532_level0_22528-11264-23040-11776.png,7817_8509,22528,11264,dummy
data/grid_tiles/7817_8509/gridtile_8491_level0_43520-8704-44032-9216.png,gridtile_8491_level0_43520-8704-44032-9216.png,7817_8509,43520,8704,dummy
data/grid_tiles/7817_8509/gridtile_9061_level0_46592-52224-47104-52736.png,gridtile_9061_level0_46592-52224-47104-52736.png,7817_8509,46592,52224,dummy
data/grid_tiles/7817_8509/gridtile_12028_level0_65536-6656-66048-7168.png,gridtile_12028_level0_65536-6656-66048-7168.png,7817_8509,65536,6656,dummy
data/grid_tiles/7817_8509/gridtile_6238_level0_31232-37376-31744-37888.png,gridtile_6238_level0_31232-37376-31744-37888.png,7817_8509,31232,37376,dummy
data/grid_tiles/7817_8509/gridtile_1378_level0_5632-19968-6144-20480.png,gridtile_1378_level0_5632-19968-6144-20480.png,7817_8509,5632,19968,dummy
data/grid_tiles/7817_8509/gridtile_9408_level0_48640-48640-49152-49152.png,gridtile_9408_level0_48640-48640-49152-49152.png,7817_8509,48640,48640,dummy
data/grid_tiles/7817_8509/gridtile_7222_level0_35840-56320-36352-56832.png,gridtile_7222_level0_35840-56320-36352-56832.png,7817_8509,35840,56320,dummy
data/grid_tiles/7817_8509/gridtile_3637_level0_17408-26624-17920-27136.png,gridtile_3637_level0_17408-26624-17920-27136.png,7817_8509,17408,26624,dummy
data/grid_tiles/7817_8509/gridtile_1915_level0_8192-2560-8704-3072.png,gridtile_1915_level0_8192-2560-8704-3072.png,7817_8509,8192,2560,dummy
data/grid_tiles/7817_8509/gridtile_9028_level0_46592-31232-47104-31744.png,gridtile_9028_level0_46592-31232-47104-31744.png,7817_8509,46592,31232,dummy
data/grid_tiles/7817_8509/gridtile_5087_level0_25088-51712-25600-52224.png,gridtile_5087_level0_25088-51712-25600-52224.png,7817_8509,25088,51712,dummy
data/grid_tiles/7817_8509/gridtile_9484_level0_49152-40448-49664-40960.png,gridtile_9484_level0_49152-40448-49664-40960.png,7817_8509,49152,40448,dummy
data/grid_tiles/7817_8509/gridtile_3518_level0_16896-10240-17408-10752.png,gridtile_3518_level0_16896-10240-17408-10752.png,7817_8509,16896,10240,dummy
data/grid_tiles/7817_8509/gridtile_838_level0_3072-44032-3584-44544.png,gridtile_838_level0_3072-44032-3584-44544.png,7817_8509,3072,44032,dummy
data/grid_tiles/7817_8509/gridtile_9887_level0_51712-36864-52224-37376.png,gridtile_9887_level0_51712-36864-52224-37376.png,7817_8509,51712,36864,dummy
data/grid_tiles/7817_8509/gridtile_2641_level0_11776-14848-12288-15360.png,gridtile_2641_level0_11776-14848-12288-15360.png,7817_8509,11776,14848,dummy
data/grid_tiles/7817_8509/gridtile_55_level0_0-28160-512-28672.png,gridtile_55_level0_0-28160-512-28672.png,7817_8509,0,28160,dummy
data/grid_tiles/7817_8509/gridtile_898_level0_3584-11264-4096-11776.png,gridtile_898_level0_3584-11264-4096-11776.png,7817_8509,3584,11264,dummy
data/grid_tiles/7817_8509/gridtile_8934_level0_46080-9216-46592-9728.png,gridtile_8934_level0_46080-9216-46592-9728.png,7817_8509,46080,9216,dummy
data/grid_tiles/7817_8509/gridtile_8547_level0_43520-50176-44032-50688.png,gridtile_8547_level0_43520-50176-44032-50688.png,7817_8509,43520,50176,dummy
data/grid_tiles/7817_8509/gridtile_12591_level0_68608-57856-69120-58368.png,gridtile_12591_level0_68608-57856-69120-58368.png,7817_8509,68608,57856,dummy
data/grid_tiles/7817_8509/gridtile_4591_level0_22528-54272-23040-54784.png,gridtile_4591_level0_22528-54272-23040-54784.png,7817_8509,22528,54272,dummy
data/grid_tiles/7817_8509/gridtile_2729_level0_12288-14848-12800-15360.png,gridtile_2729_level0_12288-14848-12800-15360.png,7817_8509,12288,14848,dummy
data/grid_tiles/7817_8509/gridtile_2842_level0_12800-28672-13312-29184.png,gridtile_2842_level0_12800-28672-13312-29184.png,7817_8509,12800,28672,dummy
data/grid_tiles/7817_8509/gridtile_12840_level0_70144-62464-70656-62976.png,gridtile_12840_level0_70144-62464-70656-62976.png,7817_8509,70144,62464,dummy
data/grid_tiles/7817_8509/gridtile_3880_level0_18944-13312-19456-13824.png,gridtile_3880_level0_18944-13312-19456-13824.png,7817_8509,18944,13312,dummy
data/grid_tiles/7817_8509/gridtile_1277_level0_5120-25088-5632-25600.png,gridtile_1277_level0_5120-25088-5632-25600.png,7817_8509,5120,25088,dummy
data/grid_tiles/7817_8509/gridtile_3014_level0_13824-32256-14336-32768.png,gridtile_3014_level0_13824-32256-14336-32768.png,7817_8509,13824,32256,dummy
data/grid_tiles/7817_8509/gridtile_10611_level0_56320-5120-56832-5632.png,gridtile_10611_level0_56320-5120-56832-5632.png,7817_8509,56320,5120,dummy
data/grid_tiles/7817_8509/gridtile_6271_level0_31232-56320-31744-56832.png,gridtile_6271_level0_31232-56320-31744-56832.png,7817_8509,31232,56320,dummy
data/grid_tiles/7817_8509/gridtile_13156_level0_72192-27136-72704-27648.png,gridtile_13156_level0_72192-27136-72704-27648.png,7817_8509,72192,27136,dummy
data/grid_tiles/7817_8509/gridtile_11092_level0_59392-36352-59904-36864.png,gridtile_11092_level0_59392-36352-59904-36864.png,7817_8509,59392,36352,dummy
data/grid_tiles/7817_8509/gridtile_11517_level0_61952-41472-62464-41984.png,gridtile_11517_level0_61952-41472-62464-41984.png,7817_8509,61952,41472,dummy
data/grid_tiles/7817_8509/gridtile_4865_level0_24064-31232-24576-31744.png,gridtile_4865_level0_24064-31232-24576-31744.png,7817_8509,24064,31232,dummy
data/grid_tiles/7817_8509/gridtile_1600_level0_6656-16384-7168-16896.png,gridtile_1600_level0_6656-16384-7168-16896.png,7817_8509,6656,16384,dummy
data/grid_tiles/7817_8509/gridtile_9860_level0_51712-15360-52224-15872.png,gridtile_9860_level0_51712-15360-52224-15872.png,7817_8509,51712,15360,dummy
data/grid_tiles/7817_8509/gridtile_10511_level0_55296-62464-55808-62976.png,gridtile_10511_level0_55296-62464-55808-62976.png,7817_8509,55296,62464,dummy
data/grid_tiles/7817_8509/gridtile_2692_level0_11776-50688-12288-51200.png,gridtile_2692_level0_11776-50688-12288-51200.png,7817_8509,11776,50688,dummy
data/grid_tiles/7817_8509/gridtile_5309_level0_26624-2560-27136-3072.png,gridtile_5309_level0_26624-2560-27136-3072.png,7817_8509,26624,2560,dummy
data/grid_tiles/7817_8509/gridtile_4483_level0_22016-46592-22528-47104.png,gridtile_4483_level0_22016-46592-22528-47104.png,7817_8509,22016,46592,dummy
data/grid_tiles/7817_8509/gridtile_3276_level0_15360-37376-15872-37888.png,gridtile_3276_level0_15360-37376-15872-37888.png,7817_8509,15360,37376,dummy
data/grid_tiles/7817_8509/gridtile_8593_level0_44032-10752-44544-11264.png,gridtile_8593_level0_44032-10752-44544-11264.png,7817_8509,44032,10752,dummy
data/grid_tiles/7817_8509/gridtile_12642_level0_69120-25088-69632-25600.png,gridtile_12642_level0_69120-25088-69632-25600.png,7817_8509,69120,25088,dummy
data/grid_tiles/7817_8509/gridtile_2455_level0_10752-16896-11264-17408.png,gridtile_2455_level0_10752-16896-11264-17408.png,7817_8509,10752,16896,dummy
data/grid_tiles/7817_8509/gridtile_6706_level0_33280-56320-33792-56832.png,gridtile_6706_level0_33280-56320-33792-56832.png,7817_8509,33280,56320,dummy
data/grid_tiles/7817_8509/gridtile_1015_level0_4096-9728-4608-10240.png,gridtile_1015_level0_4096-9728-4608-10240.png,7817_8509,4096,9728,dummy
data/grid_tiles/7817_8509/gridtile_11984_level0_65024-27648-65536-28160.png,gridtile_11984_level0_65024-27648-65536-28160.png,7817_8509,65024,27648,dummy
data/grid_tiles/7817_8509/gridtile_399_level0_1536-10752-2048-11264.png,gridtile_399_level0_1536-10752-2048-11264.png,7817_8509,1536,10752,dummy
data/grid_tiles/7817_8509/gridtile_7889_level0_39936-1024-40448-1536.png,gridtile_7889_level0_39936-1024-40448-1536.png,7817_8509,39936,1024,dummy
data/grid_tiles/7817_8509/gridtile_6305_level0_31744-9216-32256-9728.png,gridtile_6305_level0_31744-9216-32256-9728.png,7817_8509,31744,9216,dummy
data/grid_tiles/7817_8509/gridtile_694_level0_2560-33792-3072-34304.png,gridtile_694_level0_2560-33792-3072-34304.png,7817_8509,2560,33792,dummy
data/grid_tiles/7817_8509/gridtile_4960_level0_24576-26624-25088-27136.png,gridtile_4960_level0_24576-26624-25088-27136.png,7817_8509,24576,26624,dummy
data/grid_tiles/7817_8509/gridtile_3247_level0_15360-15872-15872-16384.png,gridtile_3247_level0_15360-15872-15872-16384.png,7817_8509,15360,15872,dummy
data/grid_tiles/7817_8509/gridtile_3035_level0_13824-61440-14336-61952.png,gridtile_3035_level0_13824-61440-14336-61952.png,7817_8509,13824,61440,dummy
data/grid_tiles/7817_8509/gridtile_9013_level0_46592-9728-47104-10240.png,gridtile_9013_level0_46592-9728-47104-10240.png,7817_8509,46592,9728,dummy
data/grid_tiles/7817_8509/gridtile_1750_level0_7168-34304-7680-34816.png,gridtile_1750_level0_7168-34304-7680-34816.png,7817_8509,7168,34304,dummy
data/grid_tiles/7817_8509/gridtile_11968_level0_65024-11264-65536-11776.png,gridtile_11968_level0_65024-11264-65536-11776.png,7817_8509,65024,11264,dummy
data/grid_tiles/7817_8509/gridtile_6421_level0_32256-9728-32768-10240.png,gridtile_6421_level0_32256-9728-32768-10240.png,7817_8509,32256,9728,dummy
data/grid_tiles/7817_8509/gridtile_11161_level0_59904-11264-60416-11776.png,gridtile_11161_level0_59904-11264-60416-11776.png,7817_8509,59904,11264,dummy
data/grid_tiles/7817_8509/gridtile_1936_level0_8192-13312-8704-13824.png,gridtile_1936_level0_8192-13312-8704-13824.png,7817_8509,8192,13312,dummy
data/grid_tiles/7817_8509/gridtile_7441_level0_37376-512-37888-1024.png,gridtile_7441_level0_37376-512-37888-1024.png,7817_8509,37376,512,dummy
data/grid_tiles/7817_8509/gridtile_1330_level0_5120-55296-5632-55808.png,gridtile_1330_level0_5120-55296-5632-55808.png,7817_8509,5120,55296,dummy
data/grid_tiles/7817_8509/gridtile_914_level0_3584-19456-4096-19968.png,gridtile_914_level0_3584-19456-4096-19968.png,7817_8509,3584,19456,dummy
data/grid_tiles/7817_8509/gridtile_9160_level0_47616-4608-48128-5120.png,gridtile_9160_level0_47616-4608-48128-5120.png,7817_8509,47616,4608,dummy
data/grid_tiles/7817_8509/gridtile_281_level0_1024-14848-1536-15360.png,gridtile_281_level0_1024-14848-1536-15360.png,7817_8509,1024,14848,dummy
data/grid_tiles/7817_8509/gridtile_7117_level0_35328-61952-35840-62464.png,gridtile_7117_level0_35328-61952-35840-62464.png,7817_8509,35328,61952,dummy
data/grid_tiles/7817_8509/gridtile_9731_level0_50688-51200-51200-51712.png,gridtile_9731_level0_50688-51200-51200-51712.png,7817_8509,50688,51200,dummy
data/grid_tiles/7817_8509/gridtile_3645_level0_17408-35328-17920-35840.png,gridtile_3645_level0_17408-35328-17920-35840.png,7817_8509,17408,35328,dummy
data/grid_tiles/7817_8509/gridtile_7595_level0_37888-44032-38400-44544.png,gridtile_7595_level0_37888-44032-38400-44544.png,7817_8509,37888,44032,dummy
data/grid_tiles/7817_8509/gridtile_10686_level0_56832-1024-57344-1536.png,gridtile_10686_level0_56832-1024-57344-1536.png,7817_8509,56832,1024,dummy
data/grid_tiles/7817_8509/gridtile_7264_level0_36352-13824-36864-14336.png,gridtile_7264_level0_36352-13824-36864-14336.png,7817_8509,36352,13824,dummy
data/grid_tiles/7817_8509/gridtile_12090_level0_66048-4608-66560-5120.png,gridtile_12090_level0_66048-4608-66560-5120.png,7817_8509,66048,4608,dummy
data/grid_tiles/7817_8509/gridtile_10580_level0_55808-52224-56320-52736.png,gridtile_10580_level0_55808-52224-56320-52736.png,7817_8509,55808,52224,dummy
data/grid_tiles/7817_8509/gridtile_1961_level0_8192-26112-8704-26624.png,gridtile_1961_level0_8192-26112-8704-26624.png,7817_8509,8192,26112,dummy
data/grid_tiles/7817_8509/gridtile_12869_level0_70656-18944-71168-19456.png,gridtile_12869_level0_70656-18944-71168-19456.png,7817_8509,70656,18944,dummy
data/grid_tiles/7817_8509/gridtile_12539_level0_68608-20480-69120-20992.png,gridtile_12539_level0_68608-20480-69120-20992.png,7817_8509,68608,20480,dummy
data/grid_tiles/7817_8509/gridtile_7542_level0_37888-8704-38400-9216.png,gridtile_7542_level0_37888-8704-38400-9216.png,7817_8509,37888,8704,dummy
data/grid_tiles/7817_8509/gridtile_7963_level0_39936-49664-40448-50176.png,gridtile_7963_level0_39936-49664-40448-50176.png,7817_8509,39936,49664,dummy
data/grid_tiles/7817_8509/gridtile_324_level0_1024-36864-1536-37376.png,gridtile_324_level0_1024-36864-1536-37376.png,7817_8509,1024,36864,dummy
data/grid_tiles/7817_8509/gridtile_6813_level0_33792-60416-34304-60928.png,gridtile_6813_level0_33792-60416-34304-60928.png,7817_8509,33792,60416,dummy
data/grid_tiles/7817_8509/gridtile_5845_level0_29184-20992-29696-21504.png,gridtile_5845_level0_29184-20992-29696-21504.png,7817_8509,29184,20992,dummy
data/grid_tiles/7817_8509/gridtile_2234_level0_9728-3072-10240-3584.png,gridtile_2234_level0_9728-3072-10240-3584.png,7817_8509,9728,3072,dummy
data/grid_tiles/7817_8509/gridtile_5226_level0_26112-8704-26624-9216.png,gridtile_5226_level0_26112-8704-26624-9216.png,7817_8509,26112,8704,dummy
data/grid_tiles/7817_8509/gridtile_3883_level0_18944-14848-19456-15360.png,gridtile_3883_level0_18944-14848-19456-15360.png,7817_8509,18944,14848,dummy
data/grid_tiles/7817_8509/gridtile_11155_level0_59904-6656-60416-7168.png,gridtile_11155_level0_59904-6656-60416-7168.png,7817_8509,59904,6656,dummy
data/grid_tiles/7817_8509/gridtile_2533_level0_11264-7680-11776-8192.png,gridtile_2533_level0_11264-7680-11776-8192.png,7817_8509,11264,7680,dummy
data/grid_tiles/7817_8509/gridtile_8043_level0_40448-39936-40960-40448.png,gridtile_8043_level0_40448-39936-40960-40448.png,7817_8509,40448,39936,dummy
data/grid_tiles/7817_8509/gridtile_11678_level0_62976-55808-63488-56320.png,gridtile_11678_level0_62976-55808-63488-56320.png,7817_8509,62976,55808,dummy
data/grid_tiles/7817_8509/gridtile_11476_level0_61952-1536-62464-2048.png,gridtile_11476_level0_61952-1536-62464-2048.png,7817_8509,61952,1536,dummy
data/grid_tiles/7817_8509/gridtile_6723_level0_33792-1024-34304-1536.png,gridtile_6723_level0_33792-1024-34304-1536.png,7817_8509,33792,1024,dummy
data/grid_tiles/7817_8509/gridtile_11074_level0_59392-14848-59904-15360.png,gridtile_11074_level0_59392-14848-59904-15360.png,7817_8509,59392,14848,dummy
data/grid_tiles/7817_8509/gridtile_11820_level0_64000-42496-64512-43008.png,gridtile_11820_level0_64000-42496-64512-43008.png,7817_8509,64000,42496,dummy
data/grid_tiles/7817_8509/gridtile_10384_level0_54784-14848-55296-15360.png,gridtile_10384_level0_54784-14848-55296-15360.png,7817_8509,54784,14848,dummy
